OMIM	127000	KENNY-CAFFEY SYNDROME, TYPE 2; KCS2	NOT	HP:0001249	OMIM:127000	TAS				O		HPO:skoehler[2014-11-26]	
OMIM	127350	127350 DYSCHONDROSTEOSIS AND NEPHRITIS	NOT	HP:0001249	OMIM:127350	TAS				O		HPO:skoehler[2014-11-26]	
OMIM	129510	ECTODERMAL DYSPLASIA, TRICHOODONTOONYCHIAL TYPE	NOT	HP:0000971	OMIM:129510	TAS				O		HPO:skoehler[2017-07-13]	
OMIM	129510	ECTODERMAL DYSPLASIA, TRICHOODONTOONYCHIAL TYPE	NOT	HP:0000975	OMIM:129510	IEA				O		HPO:skoehler[2010-06-20]	
OMIM	129810	ECTRODACTYLY AND ECTODERMAL DYSPLASIA WITHOUT CLEFT LIP/PALATE	NOT	HP:0000202	OMIM:129810	IEA				O		HPO:skoehler[2010-06-18]	
OMIM	129810	ECTRODACTYLY AND ECTODERMAL DYSPLASIA WITHOUT CLEFT LIP/PALATE	NOT	HP:0410030	OMIM:129810	IEA				O		HPO:skoehler[2018-10-08]	
OMIM	129830	129830 ECTRODACTYLY-CLEFT PALATE SYNDROME;;ECP SYNDROME	NOT	HP:0000204	OMIM:129830	IEA				O		HPO:skoehler[2010-06-18]	
OMIM	129830	129830 ECTRODACTYLY-CLEFT PALATE SYNDROME;;ECP SYNDROME	NOT	HP:0000968	OMIM:129830	IEA				O		HPO:skoehler[2010-06-18]	
OMIM	129830	129830 ECTRODACTYLY-CLEFT PALATE SYNDROME;;ECP SYNDROME	NOT	HP:0000968	OMIM:129830	TAS				O		HPO:skoehler[2013-05-30]	
OMIM	130020	EHLERS-DANLOS SYNDROME, HYPERMOBILITY TYPE	NOT	HP:0100699	OMIM:130020	TAS				O		HPO:skoehler[2013-05-30]	
OMIM	133705	133705 EXTERNAL AUDITORY CANAL, BILATERAL ATRESIA OF, WITH CONGENITAL VERTICALTALUS;;RASMUSSEN SYNDROME	NOT	HP:0000316	OMIM:133705	IEA				O		HPO:skoehler[2010-06-20]	
OMIM	134780	134780 FEMORAL-FACIAL SYNDROME; FFS;;FEMORAL HYPOPLASIA-UNUSUAL FACIES SYNDROME; FHUFS	NOT	HP:0001249	OMIM:134780	TAS				O		HPO:skoehler[2014-11-26]	
OMIM	135800	135800 FIBULA, RECURRENT DISLOCATION OF HEAD OF	NOT	HP:0002761	OMIM:135800	IEA				O		HPO:skoehler[2010-06-18]	
OMIM	135800	135800 FIBULA, RECURRENT DISLOCATION OF HEAD OF	NOT	HP:0002761	OMIM:135800	TAS				O		HPO:skoehler[2013-05-30]	
OMIM	136550	MACULAR DYSTROPHY, RETINAL, 1, NORTH CAROLINA TYPE	NOT	HP:0007641	OMIM:136550	TAS				O		HPO:probinson[2012-07-24]	
OMIM	137920	RENAL CYSTS AND DIABETES SYNDROME	NOT	HP:0001513	OMIM:137920	TAS				O		HPO:skoehler[2013-05-30]	
OMIM	141750	ALPHA-THALASSEMIA/MENTAL RETARDATION SYNDROME, CHROMOSOME 16-RELATED	NOT	HP:0040133	OMIM:141750	TAS				O		HPO:skoehler[2015-01-04]	
OMIM	143095	SPONDYLOEPIPHYSEAL DYSPLASIA WITH CONGENITAL JOINT DISLOCATIONS	NOT	HP:0001249	OMIM:143095	TAS				O		HPO:skoehler[2014-11-26]	
OMIM	143470	HYPERALPHALIPOPROTEINEMIA	NOT	HP:0000991	OMIM:143470	IEA				O		HPO:skoehler[2010-06-18]	
OMIM	143500	GILBERT SYNDROME	NOT	HP:0001399	OMIM:143500	IEA				O		HPO:skoehler[2010-06-20]	
OMIM	144750	ENDOSTEAL HYPEROSTOSIS, AUTOSOMAL DOMINANT	NOT	HP:0000002	OMIM:144750	TAS				O		HPO:skoehler[2014-11-26]	
OMIM	145290	HYPERREFLEXIA	NOT	HP:0003487	OMIM:145290	TAS				O		HPO:probinson[2015-07-19]	
OMIM	146000	HYPOCHONDROPLASIA	NOT	HP:0001363	OMIM:146000	TAS				O		HPO:probinson[2012-07-24]	
OMIM	146000	HYPOCHONDROPLASIA	NOT	HP:0004060	OMIM:146000	TAS				O		HPO:probinson[2009-02-17]	
OMIM	146110	HYPOGONADOTROPIC HYPOGONADISM 7 WITH OR WITHOUT ANOSMIA; HH7	NOT	HP:0004408	OMIM:146110	TAS				O		HPO:skoehler[2015-06-22]	
OMIM	146510	PALLISTER-HALL SYNDROME	NOT	HP:0100258	PMID:24736735	PCS				O		HPO:probinson[2017-05-28]	
OMIM	147330	INCISORS, LOWER CENTRAL, ABSENCE OF	NOT	HP:0000668	PMID:27274160	PCS				O		HPO:lccarmody[2018-10-02]	
OMIM	147430	MARSILI SYNDROME; MARSIS	NOT	HP:0000559	PMID:8983665	PCS				O		HPO:lccarmody[2018-10-04]	
OMIM	147430	MARSILI SYNDROME; MARSIS	NOT	HP:0000632	PMID:8983665	PCS				O		HPO:lccarmody[2018-10-04]	
OMIM	147891	ISCHIOCOXOPODOPATELLAR SYNDROME	NOT	HP:0001597	OMIM:147891	TAS				O		HPO:probinson[2018-03-07]	
OMIM	150500	150500 LATTICE DEGENERATION OF RETINA LEADING TO RETINAL DETACHMENT	NOT	HP:0000545	OMIM:150500	IEA				O		HPO:skoehler[2010-06-18]	
OMIM	150500	150500 LATTICE DEGENERATION OF RETINA LEADING TO RETINAL DETACHMENT	NOT	HP:0000545	OMIM:150500	TAS				O		HPO:skoehler[2013-05-30]	
OMIM	150590	150590 LEG ULCERS, FAMILIAL, OF JUVENILE ONSET	NOT	HP:0005293	OMIM:150590	TAS				O		HPO:skoehler[2013-05-30]	
OMIM	153880	%153880 MACULAR EDEMA, CYSTOID;;CYSTOID MACULAR DYSTROPHY; CYMD;;MACULAR DYSTROPHY, DOMINANT CYSTOID; MDDC;;DCMD	NOT	HP:0000512	OMIM:153880	TAS				O		HPO:skoehler[2014-11-27]	
OMIM	154400	ACROFACIAL DYSOSTOSIS 1, NAGER TYPE; AFD1	NOT	HP:0001249	OMIM:154400	TAS				O		HPO:skoehler[2014-11-26]	
OMIM	154750	MARFANOID HYPERMOBILITY SYNDROME	NOT	HP:0000541	OMIM:154750	IEA				O		HPO:skoehler[2010-06-18]	
OMIM	154750	MARFANOID HYPERMOBILITY SYNDROME	NOT	HP:0000541	OMIM:154750	TAS				O		HPO:skoehler[2013-05-30]	
OMIM	155100	MACROTHROMBOCYTOPENIA AND GRANULOCYTE INCLUSIONS WITH OR WITHOUT NEPHRITIS OR SENSORINEURAL HEARING LOSS; MATINS	NOT	HP:0000077	OMIM:155100	TAS				O		HPO:skoehler[2013-05-30]	
OMIM	156230	%156230 MESOMELIC DWARFISM OF HYPOPLASTIC TIBIA AND RADIUS TYPE	NOT	HP:0000271	OMIM:156230	TAS				O		HPO:skoehler[2014-11-26]	
OMIM	157640	PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA WITH MITOCHONDRIAL DNA DELETIONS, AUTOSOMAL DOMINANT 1; PEOA1	NOT	HP:0100315	OMIM:157640	TAS				O		HPO:skoehler[2013-05-30]	
OMIM	158330	#158330 MULLERIAN APLASIA AND HYPERANDROGENISM;;MULLERIAN DUCT FAILURE AND HYPERANDROGENISM	NOT	HP:0000811	OMIM:158330	TAS				O		HPO:skoehler[2014-11-27]	
OMIM	158580	#158580 NEURONOPATHY, DISTAL HEREDITARY MOTOR, TYPE VIIA; HMN7A;;HMN VIIA;;NEUROPATHY, DISTAL HEREDITARY MOTOR, TYPE VIIA;;DHMN7A;;DHMNVP;;SPINAL MUSCULAR ATROPHY, DISTAL, WITH VOCAL CORD PARALYSIS;;HARPER-YOUNG MYOPATHY	NOT	HP:0040131	OMIM:158580	TAS				O		HPO:skoehler[2015-01-04]	
OMIM	159950	SPINAL MUSCULAR ATROPHY WITH PROGRESSIVE MYOCLONIC EPILEPSY	NOT	HP:0003236	OMIM:159950	TAS				O		HPO:skoehler[2013-03-11]	
OMIM	160800	MYOTONIA CONGENITA, AUTOSOMAL DOMINANT	NOT	HP:0001324	OMIM:160800	TAS				O		HPO:skoehler[2010-06-18]	
OMIM	163400	NIEVERGELT SYNDROME	NOT	HP:0000271	OMIM:163400	IEA				O		HPO:skoehler[2009-02-17]	
OMIM	163400	NIEVERGELT SYNDROME	NOT	HP:0001249	OMIM:163400	IEA				O		HPO:skoehler[2009-02-17]	
OMIM	163500	NIGHT BLINDNESS, CONGENITAL STATIONARY, AUTOSOMAL DOMINANT 2; CSNBAD2	NOT	HP:0001098	OMIM:163500	TAS				O		HPO:probinson[2015-06-02]	
OMIM	164300	#164300 OCULOPHARYNGEAL MUSCULAR DYSTROPHY; OPMD;;MUSCULAR DYSTROPHY, OCULOPHARYNGEAL	NOT	HP:0003200	OMIM:164300	TAS				O		HPO:skoehler[2013-05-30]	
OMIM	164680	164680 ONYCHOGRYPOSIS, PEDAL, WITH KERATOSIS PLANTARIS AND COARSE HAIR	NOT	HP:0001231	OMIM:164680	TAS				O		HPO:skoehler[2014-11-27]	
OMIM	166230	OSTEOGENESIS IMPERFECTA WITH OPALESCENT TEETH, BLUE SCLERAE AND WORMIAN BONES, BUT WITHOUT FRACTURES	NOT	HP:0000002	OMIM:166230	TAS				O		HPO:skoehler[2014-11-26]	
OMIM	166230	OSTEOGENESIS IMPERFECTA WITH OPALESCENT TEETH, BLUE SCLERAE AND WORMIAN BONES, BUT WITHOUT FRACTURES	NOT	HP:0001382	OMIM:166230	IEA				O		HPO:skoehler[2010-06-18]	
OMIM	167210	PACHYONYCHIA CONGENITA 2	NOT	HP:0002745	OMIM:167210	TAS				O		HPO:skoehler[2013-05-30]	
OMIM	168300	#168300 PARAMYOTONIA CONGENITA OF VON EULENBURG; PMC;;PARALYSIS PERIODICA PARAMYOTONICAPARAMYOTONIA CONGENITA WITHOUT COLD PARALYSIS, INCLUDED	NOT	HP:0003198	OMIM:168300	TAS				O		HPO:skoehler[2012-11-20]	
OMIM	168400	#168400 PARASTREMMATIC DWARFISM	NOT	HP:0001249	OMIM:168400	TAS				O		HPO:skoehler[2014-11-26]	
OMIM	169000	%169000 PATELLA, FAMILIAL RECURRENT DISLOCATION OF	NOT	HP:0001388	OMIM:169000	IEA				O		HPO:skoehler[2010-06-18]	
OMIM	169000	%169000 PATELLA, FAMILIAL RECURRENT DISLOCATION OF	NOT	HP:0001388	OMIM:169000	TAS				O		HPO:skoehler[2013-05-30]	
OMIM	169170	PATTERSON PSEUDOLEPRECHAUNISM SYNDROME	NOT	HP:0000364	OMIM:169170	TAS				O		HPO:skoehler[2014-11-26]	
OMIM	170400	#170400 HYPOKALEMIC PERIODIC PARALYSIS, TYPE 1; HOKPP1;;HYPOKALEMIC PERIODIC PARALYSIS; HOKPP	NOT	HP:0002486	OMIM:170400	TAS				O		HPO:skoehler[2012-11-21]	
OMIM	170650	PERIODONTITIS, AGGRESSIVE, 1	NOT	HP:0000972	OMIM:170650	IEA				O		HPO:skoehler[2010-06-18]	
OMIM	171480	171480 PHOCOMELIA-ECTRODACTYLY, EAR MALFORMATION, DEAFNESS, AND SINUS ARRHYTHMIA;;FACIOAURICULORADIAL DYSPLASIA	NOT	HP:0001249	OMIM:171480	TAS				O		HPO:skoehler[2014-11-26]	
OMIM	173580	PLATELET RESPONSIVENESS TO ADRENALINE, DEPRESSED	NOT	HP:0001892	OMIM:173580	TAS				O		HPO:skoehler[2010-06-20]	
OMIM	174050	POLYCYSTIC LIVER DISEASE 1 WITH OR WITHOUT KIDNEY CYSTS; PCLD1	NOT	HP:0004944	OMIM:174050	IEA				O		HPO:skoehler[2010-06-20]	
OMIM	176270	PRADER-WILLI SYNDROME; PWS	NOT	HP:0001249	OMIM:176270	TAS				O		HPO:skoehler[2014-11-27]	
OMIM	176800	176800 PRONATION-SUPINATION OF THE FOREARM, IMPAIRMENT OF	NOT	HP:0002974	OMIM:176800	TAS				O		HPO:skoehler[2010-06-18]	
OMIM	177170	#177170 PSEUDOACHONDROPLASIA; PSACH;;PSEUDOACHONDROPLASTIC DYSPLASIA;;SPONDYLOEPIPHYSEAL DYSPLASIA, PSEUDOACHONDROPLASTIC	NOT	HP:0001249	OMIM:177170	TAS				O		HPO:skoehler[2014-11-26]	
OMIM	179000	PURPURA SIMPLEX	NOT	HP:0003256	OMIM:179000	TAS				O		HPO:probinson[2009-02-17]	
OMIM	179650	RED CELL PERMEABILITY DEFECT	NOT	HP:0001878	OMIM:179650	TAS				O		HPO:probinson[2009-02-17]	
OMIM	179830	179830 RENAL TUBULAR ACIDOSIS, PROXIMAL;;RENAL TUBULAR ACIDOSIS II;;RTA, PROXIMAL TYPE;;RTA, RATE TYPE	NOT	HP:0002150	OMIM:179830	TAS				O		HPO:skoehler[2010-06-18]	
OMIM	179830	179830 RENAL TUBULAR ACIDOSIS, PROXIMAL;;RENAL TUBULAR ACIDOSIS II;;RTA, PROXIMAL TYPE;;RTA, RATE TYPE	NOT	HP:0002748	OMIM:179830	TAS				O		HPO:skoehler[2010-06-18]	
OMIM	179830	179830 RENAL TUBULAR ACIDOSIS, PROXIMAL;;RENAL TUBULAR ACIDOSIS II;;RTA, PROXIMAL TYPE;;RTA, RATE TYPE	NOT	HP:0002749	OMIM:179830	TAS				O		HPO:skoehler[2010-06-18]	
OMIM	179840	RETICULAR DYSTROPHY OF RETINAL PIGMENT EPITHELIUM	NOT	HP:0000512	OMIM:179840	TAS				O		HPO:skoehler[2014-11-27]	
OMIM	180050	%180050 RETINAL DETACHMENT	NOT	HP:0000545	OMIM:180050	IEA				O		HPO:skoehler[2010-06-18]	
OMIM	180050	%180050 RETINAL DETACHMENT	NOT	HP:0000545	OMIM:180050	TAS				O		HPO:skoehler[2013-05-30]	
OMIM	180350	RHEUMATOID NODULOSIS	NOT	HP:0001370	OMIM:180350	TAS				O		HPO:skoehler[2010-06-20]	
OMIM	180350	RHEUMATOID NODULOSIS	NOT	HP:0001881	OMIM:180350	TAS				O		HPO:iea[2015-06-04]	
OMIM	180860	#180860 SILVER-RUSSELL SYNDROME; SRS;;RUSSELL-SILVER SYNDROME; RSS;;SILVER-RUSSELL DWARFISM	NOT	HP:0000240	OMIM:180860	TAS				O		HPO:skoehler[2014-11-27]	
OMIM	182150	SIMOSA CRANIOFACIAL SYNDROME	NOT	HP:0000364	OMIM:182150	TAS				O		HPO:skoehler[2014-11-26]	
OMIM	182290	SMITH-MAGENIS SYNDROME SMITH-MAGENIS CHROMOSOME REGION, INCLUDED	NOT	HP:0040129	OMIM:182290	TAS				O		HPO:skoehler[2015-01-04]	
OMIM	183849	SPONDYLOEPIMETAPHYSEAL DYSPLASIA WITH HYPOTRICHOSIS	NOT	HP:0000164	OMIM:183849	TAS				O		HPO:probinson[2009-02-17]	
OMIM	183849	SPONDYLOEPIMETAPHYSEAL DYSPLASIA WITH HYPOTRICHOSIS	NOT	HP:0001597	OMIM:183849	TAS				O		HPO:probinson[2009-02-17]	
OMIM	183850	SPONDYLOEPIPHYSEAL DYSPLASIA WITH PUNCTATE CORNEAL DYSTROPHY	NOT	HP:0000572	OMIM:183850	IEA				O		HPO:skoehler[2010-06-18]	
OMIM	184095	#184095 SPONDYLOEPIPHYSEAL DYSPLASIA, MAROTEAUX TYPE;;SED, MAROTEAUX TYPE;;PSEUDO-MORQUIO SYNDROME, TYPE 2	NOT	HP:0001249	OMIM:184095	TAS				O		HPO:skoehler[2014-11-26]	
OMIM	184095	#184095 SPONDYLOEPIPHYSEAL DYSPLASIA, MAROTEAUX TYPE;;SED, MAROTEAUX TYPE;;PSEUDO-MORQUIO SYNDROME, TYPE 2	NOT	HP:0007759	OMIM:184095	IEA				O		HPO:skoehler[2010-06-18]	
OMIM	184095	#184095 SPONDYLOEPIPHYSEAL DYSPLASIA, MAROTEAUX TYPE;;SED, MAROTEAUX TYPE;;PSEUDO-MORQUIO SYNDROME, TYPE 2	NOT	HP:0008155	OMIM:184095	IEA				O		HPO:skoehler[2010-06-18]	
OMIM	184095	#184095 SPONDYLOEPIPHYSEAL DYSPLASIA, MAROTEAUX TYPE;;SED, MAROTEAUX TYPE;;PSEUDO-MORQUIO SYNDROME, TYPE 2	NOT	HP:0008155	OMIM:184095	TAS				O		HPO:skoehler[2013-05-30]	
OMIM	184250	#184250 SPONDYLOEPIMETAPHYSEAL DYSPLASIA, STRUDWICK TYPE; SEMDSTWK;;SEMD, STRUDWICK TYPE;;SPONDYLOMETAEPIPHYSEAL DYSPLASIA CONGENITA, STRUDWICK TYPE;;SMED, STRUDWICK TYPE;;SMED, TYPE I;;STRUDWICK SYNDROME;;DAPPLED METAPHYSIS SYNDROME;;SPONDYLOMETAPHYSEAL DYSPLASIA; SMD;;SEMDC	NOT	HP:0001249	OMIM:184250	TAS				O		HPO:skoehler[2014-11-26]	
OMIM	184500	STEATOCYSTOMA MULTIPLEX	NOT	HP:0000695	OMIM:184500	TAS				O		HPO:skoehler[2010-06-18]	
OMIM	185069	STORM SYNDROME	NOT	HP:0000518	OMIM:185069	IEA				O		HPO:skoehler[2010-06-18]	
OMIM	185069	STORM SYNDROME	NOT	HP:0100324	OMIM:185069	IEA				O		HPO:skoehler[2018-10-08]	
OMIM	185800	#185800 SYMPHALANGISM, PROXIMAL, 1A; SYM1A;;SYM1;;CUSHING SYMPHALANGISM;;HEREDITARY ABSENCE OF THE PROXIMAL INTERPHALANGEAL JOINTS	NOT	HP:0001249	OMIM:185800	TAS				O		HPO:skoehler[2014-11-26]	
OMIM	186000	SYNPOLYDACTYLY 1	NOT	HP:0001850	OMIM:186000	TAS				O		HPO:skoehler[2015-01-04]	
OMIM	186100	SYNDACTYLY, TYPE III	NOT	HP:0001770	OMIM:186100	TAS				O		HPO:probinson[2012-08-01]	
OMIM	186570	#186570 TARSAL-CARPAL COALITION SYNDROME; TCC; SYNOSTOSIS OF TALUS AND CALCANEUS WITH SHORT STATURE, INCLUDED	NOT	HP:0000002	OMIM:186570	TAS				O		HPO:skoehler[2014-11-26]	
OMIM	186570	#186570 TARSAL-CARPAL COALITION SYNDROME; TCC; SYNOSTOSIS OF TALUS AND CALCANEUS WITH SHORT STATURE, INCLUDED	NOT	HP:0000364	OMIM:186570	TAS				O		HPO:skoehler[2014-11-26]	
OMIM	186850	TARSAL FUSION	NOT	HP:0009702	OMIM:186850	IEA				O		HPO:skoehler[2010-06-18]	
OMIM	187370	%187370 ARTHROGRYPOSIS, DISTAL, TYPE 10; DA10;;CONGENITAL PLANTAR CONTRACTURES;;TENDO CALCANEUS, SHORT	NOT	HP:0003236	OMIM:187370	TAS				O		HPO:probinson[2013-12-21]	
OMIM	189500	WITKOP SYNDROME	NOT	HP:0000971	OMIM:189500	TAS				O		HPO:probinson[2009-02-17]	
OMIM	190350	TRICHORHINOPHALANGEAL SYNDROME, TYPE I	NOT	HP:0001249	OMIM:190350	TAS				O		HPO:skoehler[2014-11-26]	
OMIM	190351	TRICHORHINOPHALANGEAL SYNDROME, TYPE III; TRPS3	NOT	HP:0001249	OMIM:190351	TAS				O		HPO:skoehler[2014-11-26]	
OMIM	190440	#190440 TRIGONOCEPHALY 1; TRIGNO1;;CRANIOSYNOSTOSIS, METOPIC	NOT	HP:0001249	OMIM:190440	TAS				O		HPO:skoehler[2014-11-26]	
OMIM	191400	191400 ULNA AND FIBULA, HYPOPLASIA OF;;MESOMELIC DWARFISM OF HYPOPLASTIC ULNA AND FIBULA TYPE;;REINHARDT-PFEIFFER MESOMELIC DYSPLASIA	NOT	HP:0000271	OMIM:191400	TAS				O		HPO:skoehler[2014-11-26]	
OMIM	191700	191700 UROLITHIASIS, URIC ACID, AUTOSOMAL DOMINANT;;NEPHROLITHIASIS, URIC ACID, AUTOSOMAL DOMINANT	NOT	HP:0002149	OMIM:191700	IEA				O		HPO:skoehler[2010-06-18]	
